distort	5	5	3	2	5	7	5	3	3	6
lcds	2	2	3	7	6	2	3	3	7	8
mistak	5	7	1	5	2	6	9	1	5	2
lucki	6	6	2	3	3	6	6	3	3	3
ridicul	3	6	1	6	4	3	6	1	6	5
lan	0	3	2	8	7	0	5	2	9	8
floor	2	1	3	8	6	7	1	3	8	7
lit	2	2	2	7	7	7	2	3	10	8
vudu	2	3	4	8	3	2	4	4	11	8
breaker	1	0	5	8	6	1	0	6	8	7
modern	1	1	4	8	6	1	2	4	8	6
ipad	5	5	2	4	4	7	6	2	5	4
determin	7	4	2	3	4	7	4	2	3	5
pleasant	1	1	1	11	6	1	1	1	11	6
faulti	9	4	3	3	1	12	4	4	3	2
sad	7	2	5	3	3	9	2	7	4	3
delet	7	6	5	1	1	7	6	7	2	1
block	3	3	6	5	4	4	3	6	6	4
budget	0	1	3	8	9	0	1	3	9	9
bang	1	0	2	7	11	1	0	2	7	12
tinni	1	2	4	7	7	1	2	4	7	8
reinstal	9	7	5	0	0	9	10	5	0	0
sturdi	1	0	1	8	11	1	0	1	8	12
rear	2	2	1	8	8	2	2	1	10	9
style	1	1	5	7	7	1	1	5	7	7
comfort	1	1	0	6	13	2	1	0	6	18
uninstal	11	6	3	0	1	13	6	3	0	1
awar	2	2	8	6	3	2	3	9	7	3
pass	4	2	3	6	6	5	2	4	8	6
man	3	2	3	2	11	3	2	3	3	11
invest	0	2	6	6	7	0	2	6	6	8
sweet	0	2	0	6	13	0	2	0	6	14
gift	4	3	2	5	7	6	4	2	6	7
carri	3	0	3	5	10	3	0	4	7	11
vibrant	0	2	1	4	14	0	3	1	4	16
stock	3	0	4	5	9	3	0	5	5	12
latest	3	7	6	2	3	3	9	8	2	3
pro	1	2	3	5	10	1	2	3	6	12
artifact	1	3	5	9	3	1	3	5	9	3
assembl	3	1	3	6	8	4	1	4	8	8
tast	0	2	2	7	10	0	2	2	7	10
hesit	1	1	1	8	10	1	3	1	9	10
profil	1	0	3	12	5	1	0	3	14	5
favor	3	5	4	5	4	3	5	4	6	4
rock	2	1	1	6	11	2	1	1	6	11
respond	6	4	2	7	3	6	5	3	8	3
memori	0	8	7	1	6	0	10	8	1	6
distract	6	1	5	6	4	6	1	5	6	5
dlp	1	1	2	8	10	1	2	2	15	13
loos	2	5	4	6	5	2	5	4	7	6
shape	2	2	1	6	11	3	2	1	6	12
dish	3	5	2	5	7	5	6	2	7	7
