silver	1	0	1	7	9	1	0	1	9	9
mix	2	2	3	7	4	2	2	3	8	4
coolpix	0	7	5	3	3	0	9	6	10	3
nimh	2	2	3	3	9	7	2	4	3	10
alkalin	2	1	3	8	5	2	2	3	8	6
distort	1	7	1	5	5	1	8	3	7	5
flexibl	1	0	3	5	10	1	0	3	7	11
discov	3	2	8	1	5	4	3	9	1	5
ergonom	0	1	3	2	13	0	1	3	2	14
jump	3	5	4	2	5	3	5	4	2	5
unaccept	5	8	4	0	2	5	8	5	0	2
eventu	3	4	2	5	5	3	4	2	5	5
wx1	0	1	3	9	6	0	4	8	22	15
rotat	1	2	2	5	9	1	2	2	5	9
casual	1	1	0	6	11	1	1	0	9	11
beach	1	2	3	3	10	2	2	4	3	10
fire	4	4	2	6	3	4	4	2	6	3
neck	0	1	4	2	12	0	1	5	2	15
forward	1	0	3	6	9	1	0	3	6	9
grain	0	4	4	6	5	0	4	6	6	6
hook	2	4	3	5	5	3	4	4	5	5
cut	0	3	3	3	10	0	3	4	4	10
chose	0	1	4	9	5	0	1	4	10	5
bonus	1	0	2	6	10	1	0	2	6	10
awkward	0	3	2	4	10	0	3	2	4	10
prioriti	1	0	2	4	12	1	0	2	6	16
freez	2	4	5	5	3	3	4	5	5	3
remain	2	3	4	5	5	2	4	6	6	5
attempt	4	3	7	5	0	4	3	8	5	0
usag	6	0	2	5	6	6	0	2	5	6
sale	1	4	3	4	6	2	4	3	6	6
suppli	2	1	2	7	7	2	1	2	7	7
bare	1	4	4	6	4	1	4	4	7	4
tweak	1	2	3	4	9	1	2	4	4	11
ideal	1	2	1	2	12	1	2	1	2	16
sampl	1	5	6	4	4	1	5	6	4	5
ultra	0	2	1	8	9	0	2	1	9	9
5d	3	1	3	3	10	4	1	3	5	18
messag	9	4	3	2	2	9	6	3	2	2
knowledg	3	0	2	5	10	3	0	2	6	12
1gb	1	0	2	5	12	1	0	2	5	13
loos	8	2	1	2	7	8	2	1	2	7
capac	3	2	1	3	11	4	2	3	3	14
flimsi	0	1	3	7	9	0	1	3	7	9
environ	1	1	2	7	9	1	1	2	7	10
nex5n	3	4	4	9	0	5	10	4	41	0
trade	3	5	1	3	8	3	6	1	3	8
pair	0	1	3	5	11	0	1	4	6	11
competit	0	3	5	1	11	0	3	5	1	11
everyday	1	1	4	5	9	1	1	4	6	10
combo	1	0	0	7	12	1	0	0	8	18
familiar	2	1	6	3	8	2	1	6	3	11
tilt	2	1	1	11	5	2	1	1	19	6
frequent	5	2	3	5	5	5	3	3	5	5
toy	2	1	3	9	5	2	1	4	9	5
resolv	7	2	4	3	4	8	2	4	3	4
sharper	2	2	4	5	7	2	2	5	7	9
reset	5	1	5	6	3	5	1	6	6	5
admit	4	2	5	6	3	5	2	5	6	3
oil	13	2	0	3	2	24	3	0	6	2
motor	1	3	4	5	7	1	3	5	5	9
