bc	6	4	4	3	3	6	6	5	3	6
cf	0	1	4	2	13	0	1	5	2	19
hs	2	6	2	3	7	13	8	2	3	10
girl	2	3	1	6	7	2	3	1	6	7
refocus	7	5	5	3	0	8	11	7	3	0
modern	4	4	5	0	7	4	4	6	0	7
studio	1	2	3	6	8	2	2	3	7	10
adob	2	4	2	6	6	2	4	2	6	7
insert	6	3	2	7	2	6	3	2	8	2
row	6	3	3	4	4	6	3	3	4	4
offic	6	5	3	3	2	7	5	3	3	2
pink	5	2	4	7	2	6	3	5	7	2
costco	5	5	2	2	6	14	6	2	2	7
hdmi	1	1	6	4	8	1	2	11	4	10
debat	2	4	3	3	8	2	4	3	3	8
satisfactori	2	8	3	4	3	2	8	3	4	3
delight	1	2	3	4	10	1	2	3	4	11
knock	4	4	5	3	4	4	6	5	3	4
march	9	1	3	3	4	11	2	3	3	5
museum	2	1	5	6	6	4	1	5	6	6
involv	3	3	4	3	7	4	3	4	3	7
darker	1	7	3	3	6	1	8	5	3	7
band	3	4	9	3	1	3	7	16	4	1
tape	4	2	5	5	4	4	3	8	8	4
master	1	1	4	4	10	1	1	4	4	10
man	2	4	6	3	5	2	5	6	3	6
met	3	2	2	8	5	3	2	2	8	5
mid	4	2	4	4	6	5	2	4	4	6
2mp	2	3	2	10	3	2	3	2	12	7
block	2	2	2	7	7	2	2	2	7	7
trash	7	3	5	2	3	7	3	6	2	3
disappear	2	9	4	4	1	2	9	4	6	1
8mp	7	3	1	4	5	7	3	1	5	5
fish	3	3	2	6	6	3	4	2	6	6
thorough	5	2	2	9	1	5	2	2	9	1
risk	6	5	3	4	2	6	5	3	4	2
suitabl	1	5	2	5	6	1	5	3	5	6
whatsoev	3	3	3	3	8	3	3	3	3	8
cycl	4	4	3	3	6	4	4	3	7	6
dpreview	1	2	2	5	10	1	2	2	5	15
difficulti	0	5	6	5	4	0	5	6	5	4
prove	4	4	4	3	5	4	4	4	3	5
d70	3	3	5	2	7	6	9	6	2	8
shockproof	5	8	5	1	1	5	8	6	1	1
discount	6	1	5	2	6	6	1	5	2	6
inferior	4	6	1	4	5	5	7	1	4	5
