pencil	1	0	2	6	11	1	0	2	7	11
spoil	2	5	5	7	1	2	6	5	7	1
deep	2	3	3	7	5	3	3	3	7	5
innov	2	2	4	3	9	2	3	4	3	11
grant	3	1	4	5	7	3	1	4	5	7
brush	4	2	1	7	6	4	2	1	8	7
rich	1	6	3	5	5	1	7	5	5	5
startup	8	3	2	3	4	8	3	2	3	4
convers	1	3	4	7	5	1	3	5	7	6
alright	2	4	7	5	1	2	5	7	5	1
peel	2	3	1	4	10	2	4	1	4	12
schedul	2	3	3	5	7	2	3	3	5	9
compromis	1	5	7	6	1	2	6	10	6	1
bio	5	6	3	4	2	8	7	3	7	2
bog	1	3	5	4	7	1	3	5	4	7
bet	2	4	3	4	7	2	4	3	5	7
dislik	2	4	2	7	3	2	5	2	8	3
occas	6	3	5	6	0	6	3	5	6	0
fold	0	1	3	7	9	0	1	4	9	9
unknown	5	6	3	5	1	5	7	4	5	1
patch	3	5	3	2	7	3	5	5	4	8
elimin	3	2	7	4	4	3	2	7	5	4
vari	0	3	3	9	6	0	3	3	10	7
tight	1	6	5	4	5	1	7	6	4	5
thrown	4	3	3	3	8	4	4	3	3	8
imo	4	1	6	5	5	4	1	6	5	5
htc	2	6	4	5	4	3	7	8	6	5
implement	2	3	6	6	4	3	3	7	6	4
sticker	3	2	3	8	5	4	3	7	8	5
textbook	1	1	5	3	11	1	1	9	5	12
walmart	6	7	3	3	2	7	9	3	3	2
swap	2	0	3	10	6	2	0	3	11	6
booklet	5	3	5	6	2	8	3	5	6	2
grade	6	4	1	3	6	6	4	1	3	6
slick	1	4	4	8	3	1	4	4	8	3
whistl	1	2	4	6	8	1	3	5	6	8
recomend	3	2	3	5	5	3	2	3	6	5
ground	5	4	6	3	3	5	4	6	3	3
tape	5	9	2	4	1	5	11	2	4	1
powerpoint	0	1	6	7	7	0	1	9	8	7
xmas	11	2	1	2	5	14	2	1	2	5
spoke	8	5	3	3	2	11	5	4	3	2
disapoint	7	8	4	1	1	7	8	4	1	1
ebay	3	5	6	2	5	3	5	8	2	5
trial	3	2	8	5	3	3	2	8	5	3
vertic	0	5	2	11	3	0	8	2	18	3
indoor	0	2	5	9	5	0	2	5	10	5
narrow	1	3	3	8	6	1	3	4	8	6
thorough	4	3	3	6	5	4	3	3	6	5
author	8	6	1	1	5	10	8	2	1	6
crippl	3	5	7	2	4	3	6	7	2	4
malfunct	8	6	4	1	2	11	6	4	1	2
airplan	1	3	4	7	6	1	3	5	9	6
tie	2	2	5	9	3	2	2	6	11	10
prove	3	3	4	9	2	3	3	4	9	2
fool	7	3	0	5	6	7	3	0	5	7
1280x800	1	3	2	6	9	1	4	2	6	9
april	4	6	4	4	3	4	6	5	8	3
minus	2	8	5	2	4	3	8	6	2	4
inferior	7	2	6	4	2	8	3	7	5	2
minimum	3	1	8	7	3	3	1	8	7	3
funni	5	7	4	2	4	5	7	5	2	4
distort	6	6	5	2	3	6	6	6	2	4
viewer	4	3	6	3	6	5	6	9	3	6
i5	2	1	2	7	10	2	3	6	7	13
mb	1	2	4	10	5	1	2	4	10	5
field	2	5	1	8	6	4	7	1	10	7
insist	10	4	3	3	2	13	4	3	3	2
glitchi	4	8	5	4	1	4	10	5	5	1
abus	9	5	3	3	2	12	5	3	3	2
host	1	3	5	9	4	1	3	7	15	5
heck	4	5	5	3	5	4	5	5	4	5
bell	1	1	4	7	9	1	1	5	7	9
thrive	4	4	2	6	6	5	4	3	11	7
surround	2	0	3	6	11	2	0	3	7	16
generic	2	6	3	6	5	2	8	3	7	5
patient	4	2	7	6	3	4	2	7	6	3
nicer	2	4	3	5	8	2	4	4	5	8
lug	1	4	1	4	12	1	4	1	4	12
pricey	1	2	4	7	8	1	2	4	7	8
charact	4	5	4	5	4	7	5	5	6	9
cash	3	6	3	3	6	3	6	3	3	6
discuss	5	5	2	5	5	5	5	2	5	6
louder	0	1	3	11	7	0	1	3	12	10
pandora	4	5	2	8	3	4	6	2	9	3
everytim	10	1	5	3	3	11	1	5	3	3
inconveni	8	2	5	6	1	10	2	5	6	1
enhanc	1	5	3	7	6	1	5	3	8	10
grow	4	2	4	5	6	4	2	4	5	7
outdoor	0	3	8	4	7	0	3	10	4	7
motherboard	11	4	3	2	2	13	5	3	2	2
quiet	1	3	6	4	8	1	3	6	5	10
arm	4	4	0	4	10	4	4	0	5	10
sunlight	0	0	7	7	8	0	0	7	7	10
heart	4	4	3	7	4	4	4	3	7	4
kickstand	2	3	3	5	9	2	3	4	5	9
hotspot	2	5	2	8	5	2	5	4	8	7
joy	1	2	5	7	8	1	2	5	9	8
eras	5	3	1	4	10	5	3	1	9	13
steal	5	1	2	6	9	9	1	3	6	9
januari	8	5	6	3	1	8	6	6	3	1
unhappi	9	7	5	1	1	10	8	5	1	1
breez	0	2	3	4	14	0	2	3	4	15
cobi	2	11	10	0	0	3	22	18	0	0
blame	5	5	10	2	1	6	7	11	2	1
ruin	8	4	4	4	2	8	4	4	4	2
headach	4	8	6	2	3	4	10	7	2	4
microphon	2	3	4	8	6	3	3	4	8	6
appeal	4	4	6	3	6	4	4	6	3	7
anim	2	4	3	8	6	3	4	4	12	6
logitech	1	2	4	9	7	1	2	4	10	7
lemon	10	7	3	1	2	11	8	4	1	2
dent	4	3	2	10	4	4	4	2	13	5
trick	5	6	2	3	7	5	6	2	3	7
tilt	0	3	5	8	7	0	3	7	8	7
green	4	8	5	4	2	5	10	5	4	2
shine	3	5	4	4	7	3	5	4	4	8
motion	2	7	4	7	3	2	10	6	8	5
reli	2	7	7	6	1	2	7	7	6	1
recoveri	8	5	2	4	4	8	8	2	7	6
verifi	4	3	5	5	6	5	3	5	5	6
unexpect	2	4	8	5	4	2	4	9	5	4
movement	3	8	3	5	4	3	9	3	5	4
equal	0	4	5	5	9	0	4	5	6	9
annot	0	0	3	5	15	0	0	4	6	19
thick	1	2	5	8	7	1	2	5	9	8
tutori	1	1	3	5	13	1	1	3	6	14
touchpad	4	4	6	6	4	4	5	9	6	4
prop	1	7	7	5	4	3	8	7	6	4
determin	3	5	10	2	3	3	5	10	3	4
winner	0	2	2	9	11	0	2	2	11	20
round	3	1	2	7	11	4	1	2	7	13
s3	3	4	4	4	9	3	4	7	6	10
novemb	7	8	4	1	4	7	8	5	1	5
hole	6	3	4	8	3	7	3	4	8	3
cold	10	3	2	3	6	12	3	2	3	6
ear	2	2	5	7	8	2	5	6	7	8
dvd	2	4	2	9	7	4	6	2	16	7
countri	5	2	6	6	5	5	2	8	7	6
rush	4	6	5	5	3	5	6	5	5	3
ownership	5	7	3	7	2	5	8	3	7	2
remedi	2	3	6	6	7	2	3	7	6	7
horizont	1	9	4	7	3	1	13	4	11	3
channel	3	1	6	6	8	5	1	7	8	12
motorola	2	4	4	7	7	2	4	6	7	7
project	4	2	2	5	10	4	3	2	5	11
void	6	5	6	6	1	7	5	6	6	1
paint	2	4	1	10	7	2	4	1	16	9
tether	2	2	4	7	9	2	2	4	8	10
paperweight	18	5	0	1	0	19	5	0	1	0
truth	4	4	7	6	3	4	4	9	6	3
reciev	10	4	2	5	1	10	4	2	5	1
communic	3	4	2	8	7	3	4	4	9	7
accid	2	2	5	6	8	2	2	5	6	8
convinc	1	4	6	6	7	1	4	6	7	8
silk	0	1	4	8	11	0	3	4	9	15
btw	3	8	6	2	5	3	8	7	3	5
troubleshoot	8	6	5	2	3	8	7	5	4	3
granddaught	7	2	3	5	6	9	2	4	6	6
reput	13	4	5	0	2	13	4	5	0	3
unaccept	6	7	5	7	0	6	7	8	7	0
graini	5	7	3	8	2	5	9	3	10	2
couch	1	2	4	11	7	1	2	4	13	7
unbeliev	7	2	2	2	12	7	3	2	2	12
harder	3	3	5	10	4	3	3	5	10	5
march	11	1	4	6	3	12	1	6	6	3
depart	12	4	4	3	2	21	7	4	3	2
lay	4	4	5	4	8	4	4	5	4	8
patienc	1	13	6	2	3	1	13	7	2	3
trash	15	4	1	5	0	15	4	1	6	0
plane	1	4	7	8	5	1	4	7	8	5
stress	4	5	4	5	7	5	5	5	5	7
irrit	1	6	9	7	2	2	6	9	7	2
grab	2	6	7	4	6	2	6	9	4	6
effici	3	2	4	5	11	3	2	4	6	12
entri	1	1	10	7	6	1	1	11	7	6
difficulti	4	5	3	8	4	4	5	3	8	4
foot	5	5	4	7	4	6	5	4	7	5
occur	6	7	5	5	2	7	10	5	6	2
intent	3	4	8	6	4	4	4	8	6	4
tube	3	6	3	7	6	3	10	3	7	6
brighter	1	4	6	7	7	1	4	7	7	7
status	10	4	3	6	2	15	4	3	7	2
breaker	3	5	6	5	6	3	6	6	5	6
hurt	5	7	5	6	2	5	7	5	6	2
bore	0	3	7	6	10	0	3	8	7	13
friday	6	5	4	5	6	6	5	4	6	7
hey	4	4	5	8	4	4	4	5	8	5
bundl	3	4	5	10	4	3	4	6	11	4
purs	0	3	5	4	14	0	3	5	4	14
flight	2	4	7	7	6	2	4	7	7	6
dozen	3	2	8	7	6	3	2	8	7	7
brilliant	0	3	8	7	8	0	3	9	7	10
serial	15	6	2	3	0	27	11	2	6	0
unstabl	6	7	7	4	1	6	7	7	4	1
speedi	1	4	0	8	13	1	4	0	9	13
rip	8	4	7	4	2	9	4	8	4	2
individu	2	1	11	7	5	2	1	11	7	5
lectur	1	2	3	3	17	1	2	3	3	25
launcher	0	3	8	8	7	0	6	11	15	8
count	7	6	1	6	6	7	7	1	6	6
prepar	5	5	6	4	6	6	5	6	4	6
confirm	11	6	4	2	3	12	6	4	2	3
weigh	3	3	6	4	10	3	3	7	4	11
mp3	3	9	4	4	6	3	11	5	5	6
fluid	3	3	3	6	11	3	3	4	7	11
studi	3	2	4	4	13	5	2	4	4	15
blown	4	2	5	3	12	4	2	5	4	12
disappear	3	9	8	2	4	4	10	9	2	4
action	5	5	3	5	8	5	6	5	5	9
young	2	3	8	10	3	2	3	11	12	4
onboard	1	2	6	9	8	1	2	8	9	8
guarante	6	9	4	3	4	6	11	4	3	5
titl	4	8	8	4	2	4	9	9	4	2
land	15	3	1	4	3	19	4	1	4	4
slip	1	5	7	7	6	1	5	8	8	6
whatsoev	5	6	2	4	9	6	6	2	4	9
nephew	6	6	4	6	4	6	8	4	6	5
720p	3	0	5	10	8	4	0	6	10	16
font	0	11	4	5	6	0	14	8	6	6
frozen	8	7	2	6	3	8	9	2	6	4
