pencil	1	0	2	6	11	1	0	2	7	11
innov	2	2	4	3	9	2	3	4	3	11
backlit	1	3	5	6	5	1	3	5	7	5
visit	1	3	8	2	6	1	3	8	2	7
startup	8	3	2	3	4	8	3	2	3	4
alright	2	4	7	5	1	2	5	7	5	1
refresh	5	5	5	2	3	6	6	5	2	3
execut	2	8	4	3	3	2	10	4	3	3
compromis	1	5	7	6	1	2	6	10	6	1
highlight	1	5	3	4	7	1	5	3	5	7
webpag	0	5	2	6	7	0	5	3	6	7
saver	1	1	1	8	9	2	1	1	8	9
rich	1	6	3	5	5	1	7	5	5	5
elimin	3	2	7	4	4	3	2	7	5	4
articl	2	2	6	5	5	2	2	6	7	5
peel	2	3	1	4	10	2	4	1	4	12
nabi	1	11	6	1	1	1	62	23	1	1
profil	0	2	3	5	10	0	2	5	7	14
bet	2	4	3	4	7	2	4	3	5	7
deep	2	3	3	7	5	3	3	3	7	5
bio	5	6	3	4	2	8	7	3	7	2
bog	1	3	5	4	7	1	3	5	4	7
crippl	3	5	7	2	4	3	6	7	2	4
sticker	3	2	3	8	5	4	3	7	8	5
trial	3	2	8	5	3	3	2	8	5	3
airplan	1	3	4	7	6	1	3	5	9	6
fool	7	3	0	5	6	7	3	0	5	7
author	8	6	1	1	5	10	8	2	1	6
april	4	6	4	4	3	4	6	5	8	3
booklet	5	3	5	6	2	8	3	5	6	2
swap	2	0	3	10	6	2	0	3	11	6
htc	2	6	4	5	4	3	7	8	6	5
imo	4	1	6	5	5	4	1	6	5	5
vari	0	3	3	9	6	0	3	3	10	7
spoke	8	5	3	3	2	11	5	4	3	2
implement	2	3	6	6	4	3	3	7	6	4
malfunct	8	6	4	1	2	11	6	4	1	2
indoor	0	2	5	9	5	0	2	5	10	5
xmas	11	2	1	2	5	14	2	1	2	5
tape	5	9	2	4	1	5	11	2	4	1
recomend	3	2	3	5	5	3	2	3	6	5
grade	6	4	1	3	6	6	4	1	3	6
slick	1	4	4	8	3	1	4	4	8	3
powerpoint	0	1	6	7	7	0	1	9	8	7
disapoint	7	8	4	1	1	7	8	4	1	1
1280x800	1	3	2	6	9	1	4	2	6	9
tie	2	2	5	9	3	2	2	6	11	10
narrow	1	3	3	8	6	1	3	4	8	6
prove	3	3	4	9	2	3	3	4	9	2
walmart	6	7	3	3	2	7	9	3	3	2
thorough	4	3	3	6	5	4	3	3	6	5
inferior	7	2	6	4	2	8	3	7	5	2
textbook	1	1	5	3	11	1	1	9	5	12
ebay	3	5	6	2	5	3	5	8	2	5
whistl	1	2	4	6	8	1	3	5	6	8
minus	2	8	5	2	4	3	8	6	2	4
ground	5	4	6	3	3	5	4	6	3	3
tight	1	6	5	4	5	1	7	6	4	5
vertic	0	5	2	11	3	0	8	2	18	3
thrown	4	3	3	3	8	4	4	3	3	8
grow	4	2	4	5	6	4	2	4	5	7
i5	2	1	2	7	10	2	3	6	7	13
mb	1	2	4	10	5	1	2	4	10	5
distort	6	6	5	2	3	6	6	6	2	4
bell	1	1	4	7	9	1	1	5	7	9
abus	9	5	3	3	2	12	5	3	3	2
glitchi	4	8	5	4	1	4	10	5	5	1
sunlight	0	0	7	7	8	0	0	7	7	10
quiet	1	3	6	4	8	1	3	6	5	10
everytim	10	1	5	3	3	11	1	5	3	3
lug	1	4	1	4	12	1	4	1	4	12
field	2	5	1	8	6	4	7	1	10	7
motherboard	11	4	3	2	2	13	5	3	2	2
minimum	3	1	8	7	3	3	1	8	7	3
discuss	5	5	2	5	5	5	5	2	5	6
charact	4	5	4	5	4	7	5	5	6	9
funni	5	7	4	2	4	5	7	5	2	4
patient	4	2	7	6	3	4	2	7	6	3
pricey	1	2	4	7	8	1	2	4	7	8
kickstand	2	3	3	5	9	2	3	4	5	9
surround	2	0	3	6	11	2	0	3	7	16
outdoor	0	3	8	4	7	0	3	10	4	7
inconveni	8	2	5	6	1	10	2	5	6	1
heck	4	5	5	3	5	4	5	5	4	5
nicer	2	4	3	5	8	2	4	4	5	8
thrive	4	4	2	6	6	5	4	3	11	7
hotspot	2	5	2	8	5	2	5	4	8	7
enhanc	1	5	3	7	6	1	5	3	8	10
insist	10	4	3	3	2	13	4	3	3	2
pandora	4	5	2	8	3	4	6	2	9	3
generic	2	6	3	6	5	2	8	3	7	5
host	1	3	5	9	4	1	3	7	15	5
heart	4	4	3	7	4	4	4	3	7	4
louder	0	1	3	11	7	0	1	3	12	10
arm	4	4	0	4	10	4	4	0	5	10
cash	3	6	3	3	6	3	6	3	3	6
viewer	4	3	6	3	6	5	6	9	3	6
tutori	1	1	3	5	13	1	1	3	6	14
unexpect	2	4	8	5	4	2	4	9	5	4
thick	1	2	5	8	7	1	2	5	9	8
trick	5	6	2	3	7	5	6	2	3	7
unhappi	9	7	5	1	1	10	8	5	1	1
blame	5	5	10	2	1	6	7	11	2	1
annot	0	0	3	5	15	0	0	4	6	19
ruin	8	4	4	4	2	8	4	4	4	2
joy	1	2	5	7	8	1	2	5	9	8
eras	5	3	1	4	10	5	3	1	9	13
cobi	2	11	10	0	0	3	22	18	0	0
recoveri	8	5	2	4	4	8	8	2	7	6
microphon	2	3	4	8	6	3	3	4	8	6
anim	2	4	3	8	6	3	4	4	12	6
verifi	4	3	5	5	6	5	3	5	5	6
green	4	8	5	4	2	5	10	5	4	2
tilt	0	3	5	8	7	0	3	7	8	7
logitech	1	2	4	9	7	1	2	4	10	7
steal	5	1	2	6	9	9	1	3	6	9
reli	2	7	7	6	1	2	7	7	6	1
breez	0	2	3	4	14	0	2	3	4	15
equal	0	4	5	5	9	0	4	5	6	9
appeal	4	4	6	3	6	4	4	6	3	7
shine	3	5	4	4	7	3	5	4	4	8
headach	4	8	6	2	3	4	10	7	2	4
januari	8	5	6	3	1	8	6	6	3	1
movement	3	8	3	5	4	3	9	3	5	4
lemon	10	7	3	1	2	11	8	4	1	2
dent	4	3	2	10	4	4	4	2	13	5
motion	2	7	4	7	3	2	10	6	8	5
dvd	2	4	2	9	7	4	6	2	16	7
ear	2	2	5	7	8	2	5	6	7	8
s3	3	4	4	4	9	3	4	7	6	10
convinc	1	4	6	6	7	1	4	6	7	8
reput	13	4	5	0	2	13	4	5	0	3
