strength	1	0	7	2	10	1	0	9	2	12
visit	2	7	2	7	2	2	7	2	7	2
mobil	1	5	5	6	3	1	5	5	6	3
text	2	4	6	4	4	2	6	7	4	5
input	3	3	3	4	7	3	3	4	4	9
grand	1	4	4	7	4	1	4	5	7	4
rich	1	3	6	3	7	1	3	6	3	8
convers	4	4	5	4	3	4	4	6	6	4
4x6	1	3	7	6	3	1	3	10	6	3
grey	4	1	7	2	6	5	1	7	2	6
demand	7	1	3	2	7	7	1	3	2	7
reciev	3	5	6	3	3	3	7	6	3	3
colleg	4	1	3	4	8	4	1	3	4	10
concept	4	7	5	2	2	4	8	5	2	2
grow	1	1	2	6	10	1	1	2	8	12
vibrant	0	0	6	4	10	0	0	6	5	10
btw	2	1	5	5	7	2	1	5	5	7
stellar	3	3	0	5	9	3	3	0	5	11
faith	7	3	3	3	4	7	3	3	3	4
phenomen	1	2	3	1	13	1	2	3	1	14
shoulder	4	2	3	3	8	4	2	5	3	13
encourag	6	1	2	6	5	6	1	2	7	6
member	5	4	2	3	6	5	4	2	3	6
boot	3	4	3	7	4	3	4	3	14	4
microsd	0	2	2	6	11	0	3	2	6	15
friday	5	5	2	4	5	5	6	2	6	5
player	3	5	5	4	4	3	7	5	4	4
hs	2	6	2	3	8	13	8	2	3	11
fring	1	0	4	9	7	1	0	4	11	8
dull	4	7	4	5	1	4	9	4	5	2
fog	2	5	12	0	2	2	9	15	0	2
refocus	7	5	5	4	0	8	11	7	4	0
electr	1	4	6	3	7	1	5	7	3	7
measur	2	4	7	1	7	2	4	8	1	7
decemb	7	6	1	4	3	7	6	1	4	3
yield	3	4	5	4	5	3	5	5	4	7
blink	5	6	2	6	2	5	13	4	9	2
tap	2	6	3	1	9	2	7	4	1	10
satisfactori	3	8	3	4	3	3	8	3	4	3
pad	2	6	2	8	3	2	8	2	10	3
cruis	4	6	4	4	3	4	6	7	4	3
firework	2	1	2	8	8	2	1	4	8	8
shallow	2	2	6	3	8	2	2	6	5	8
killer	2	5	4	4	6	2	5	4	4	6
subpar	6	10	4	1	0	6	12	4	1	0
popup	2	6	2	4	7	2	7	2	4	10
protector	1	0	3	7	10	1	0	10	8	10
14mp	5	5	5	4	2	5	5	5	5	2
plain	5	2	5	2	7	5	2	7	2	7
vibrat	2	2	6	3	8	2	3	12	3	10
scale	0	5	7	4	5	0	5	8	5	5
