nois	7	1	2	3	6	9	1	2	3	6
red	6	3	0	5	4	6	3	0	5	5
prevent	4	1	4	6	4	4	1	4	7	4
bodi	2	2	2	4	8	2	2	2	9	11
experienc	6	3	2	1	7	6	3	2	1	8
strength	3	2	5	4	5	3	2	6	5	5
kill	2	6	5	3	3	2	6	5	3	3
imagin	0	2	4	6	7	0	2	7	6	8
insert	3	4	3	4	5	4	5	5	6	6
secur	4	0	3	4	7	4	0	4	5	12
written	7	4	2	3	2	7	5	2	3	2
loos	7	6	4	2	1	8	6	5	3	1
interest	4	1	3	5	7	5	1	3	5	8
handi	1	5	3	7	3	1	5	3	7	4
snapdragon	2	3	1	5	9	2	5	1	10	14
win	0	3	2	7	8	0	3	5	7	13
wp8	0	1	2	9	7	0	7	2	16	16
desir	1	9	2	4	3	1	10	3	4	3
yesterday	8	6	1	2	3	8	6	1	2	3
inspir	0	16	0	1	3	0	22	0	1	5
surfac	3	3	3	6	5	3	3	4	7	5
floor	6	4	1	2	7	6	4	1	2	8
flawless	0	2	2	4	12	0	2	2	4	14
lie	9	5	2	1	2	9	6	2	1	2
twitter	1	4	2	8	5	1	4	3	10	5
everyday	0	2	2	7	9	0	2	2	8	10
assum	5	2	5	4	4	5	2	5	4	4
slip	2	1	3	3	11	2	1	3	3	11
europ	2	3	4	5	6	2	4	5	8	7
ipod	1	1	3	7	8	1	1	5	24	12
ahead	5	3	1	4	7	5	4	1	5	7
pleasant	0	1	2	8	9	0	1	2	9	9
sort	3	4	2	6	5	3	4	2	6	5
flaw	3	4	5	4	4	3	4	7	6	4
format	1	4	8	4	4	1	5	10	4	4
eas	0	1	4	11	5	0	1	4	13	5
2gb	0	1	2	8	10	0	1	2	9	14
factor	1	1	3	3	13	1	1	3	3	16
electron	6	4	3	2	6	6	4	3	2	6
forev	5	3	5	3	5	5	3	5	3	6
ghz	1	3	0	8	9	1	5	0	19	16
gig	1	0	5	4	11	1	0	5	5	15
input	4	2	6	3	4	4	2	12	3	5
configur	4	3	3	4	6	4	3	4	4	7
mess	4	3	5	6	3	4	3	5	6	3
iii	3	1	2	6	9	5	2	2	10	10
64gb	2	0	3	5	11	2	0	3	8	12
emerg	6	2	8	2	3	7	2	9	2	3
throw	4	4	5	2	6	4	4	6	2	6
practic	4	3	3	5	6	5	3	3	5	7
minim	2	3	3	6	7	2	4	4	6	7
ridicul	5	3	3	5	5	5	3	3	5	5
customiz	0	1	3	8	9	0	1	3	8	10
conveni	1	4	5	8	3	1	4	5	8	3
folder	2	1	3	8	7	2	1	3	11	10
net	2	5	4	4	6	2	5	8	4	6
outdat	7	5	3	3	3	7	5	3	3	3
accur	3	4	2	6	6	3	6	2	7	7
advantag	1	2	2	9	7	1	3	2	11	7
rep	8	4	3	4	2	12	4	3	4	2
swipe	2	3	2	4	10	2	4	2	5	10
enabl	2	2	2	9	6	2	2	2	9	8
situat	3	4	1	7	6	3	4	1	7	6
skype	2	2	2	9	7	3	2	2	15	7
stylish	2	0	4	8	8	2	0	4	8	8
credit	6	4	5	4	3	8	4	6	4	5
middl	5	6	5	3	3	5	6	5	3	3
slipperi	2	3	5	6	6	2	3	6	6	6
handset	3	3	7	3	6	3	4	13	5	9
reciev	6	8	1	4	3	7	9	1	4	3
recognit	4	3	4	5	5	5	4	4	5	9
document	2	3	4	6	7	2	5	4	6	8
doubl	2	2	7	4	7	2	2	7	4	8
pass	2	8	1	3	7	4	9	2	3	7
qwerti	2	3	8	2	6	3	4	9	2	8
a1200	2	0	2	8	9	2	0	3	10	14
blow	2	1	1	1	17	3	1	1	1	17
link	2	6	2	6	5	3	6	2	6	5
recharg	2	5	5	3	7	2	5	5	3	7
request	13	5	2	0	2	16	5	2	0	2
soft	1	2	8	2	8	1	3	14	2	10
describ	9	3	0	4	6	10	4	0	4	7
finish	3	3	4	4	8	3	5	4	4	10
speak	7	1	5	6	3	8	1	5	8	7
boot	3	4	3	7	5	3	4	3	7	5
morn	7	7	1	3	4	7	9	1	4	5
itun	0	0	4	7	11	0	0	4	11	14
sale	4	2	5	6	6	6	2	5	7	6
occasion	4	3	4	6	6	4	3	4	7	6
4s	0	2	3	4	14	0	3	4	9	16
egg	3	2	3	8	7	3	2	5	10	7
newer	4	1	7	5	6	4	1	7	7	7
chose	3	2	6	6	6	4	2	7	6	6
advanc	2	5	2	11	3	2	5	2	13	3
wall	6	4	1	5	7	6	6	1	5	8
capac	1	1	7	6	8	1	1	7	6	8
comfort	1	4	3	9	6	1	4	4	12	8
sign	4	6	6	4	3	5	7	6	6	3
greatest	1	2	4	7	9	1	2	4	8	11
comparison	0	8	1	6	8	0	8	1	7	9
adequ	3	4	4	6	6	3	7	4	6	7
ming	3	1	3	8	6	3	1	3	13	10
repeat	6	6	8	3	0	6	6	8	3	0
lightweight	0	3	5	6	9	0	3	5	6	10
explain	5	3	5	3	7	5	3	5	3	7
alot	2	4	4	6	4	2	4	5	6	4
kitkat	2	0	1	5	15	2	0	1	7	18
movi	2	3	3	3	12	2	3	3	3	13
tap	3	2	4	8	6	3	3	10	12	7
concern	3	2	2	11	6	3	2	2	14	6
stabl	1	1	3	9	10	1	1	3	9	10
curv	2	1	3	6	10	3	1	3	8	10
ear	6	4	5	6	2	6	5	5	8	2
platform	1	2	5	6	10	1	4	6	8	10
integr	3	3	1	5	12	3	3	1	7	12
mp	1	2	3	7	10	1	3	6	13	16
3rd	9	0	4	2	9	9	0	4	2	10
intend	5	3	4	3	9	5	3	4	4	9
resist	3	2	1	4	13	3	2	1	4	14
pixel	2	4	2	6	9	2	4	2	14	21
forget	3	7	4	5	5	3	8	4	5	5
tough	0	1	3	9	11	0	1	4	10	11
rear	1	0	5	9	9	1	0	5	9	12
rest	5	3	5	4	7	5	3	5	4	7
oversea	3	5	5	5	6	5	5	6	5	6
outlook	1	4	3	7	9	2	4	6	17	12
led	2	3	0	10	8	2	3	0	12	13
deliveri	4	4	4	3	9	5	4	6	3	9
scroll	2	6	6	8	2	2	7	16	8	2
copi	2	2	5	7	8	2	3	7	7	8
sad	9	6	1	5	1	9	8	1	5	1
moder	1	1	2	7	13	1	1	2	7	13
keypad	3	3	11	3	4	4	3	15	3	4
drawback	0	4	6	10	4	0	4	7	11	4
deliv	3	4	4	3	7	4	4	4	3	8
cpu	1	0	5	6	13	1	0	5	10	16
flashlight	2	3	5	7	8	2	5	5	9	9
attempt	12	6	3	4	0	16	6	3	4	0
laptop	1	3	3	8	10	1	4	3	8	12
news	1	4	5	3	12	1	4	5	4	13
bb	7	2	7	2	7	9	7	20	2	11
headset	5	5	4	5	6	7	6	4	5	6
tv	2	2	4	5	12	2	2	5	8	15
corner	2	2	7	7	6	2	2	9	8	7
social	2	3	1	8	11	2	4	1	10	11
pack	1	5	1	5	12	1	6	1	5	12
speakerphon	1	7	8	3	6	1	9	10	3	7
claim	8	6	5	1	5	14	6	5	1	5
solut	5	6	6	2	5	5	6	6	2	5
solv	4	5	3	5	8	4	5	3	5	9
track	6	2	5	4	7	9	3	6	4	9
sit	4	6	2	4	9	4	6	2	4	10
common	6	5	5	6	4	7	5	6	6	6
knew	5	3	0	10	8	5	3	0	11	8
eventu	1	8	6	5	6	1	8	6	5	6
chip	4	2	4	4	10	5	3	9	4	10
5mp	0	1	3	6	14	0	1	3	6	18
asus	5	1	1	9	10	10	1	2	17	16
post	6	1	6	6	6	7	1	6	7	7
shop	4	2	3	7	10	6	2	3	10	10
adjust	2	5	4	10	5	2	5	5	12	5
graphic	1	2	3	9	11	1	2	3	9	11
info	3	8	5	3	7	4	9	5	3	8
altern	1	1	7	9	8	1	1	7	14	8
tool	2	8	6	8	2	4	9	9	9	2
confus	9	3	4	6	4	10	3	4	6	4
exist	7	1	8	5	5	10	1	8	6	5
clean	0	2	3	10	11	0	2	3	10	17
crap	11	4	2	1	7	14	5	3	1	7
spot	4	3	4	8	7	4	3	5	8	8
resolv	6	8	3	2	6	7	8	4	2	7
technic	7	0	3	5	11	13	0	3	5	13
