safe	3	3	1	8	5	3	3	1	8	5
notch	3	1	5	4	7	3	1	5	4	7
unaccept	5	7	2	6	0	5	7	2	6	0
hole	5	2	3	7	3	6	2	3	7	3
dozen	3	1	6	6	4	3	1	6	6	5
sweet	1	1	1	5	12	1	1	1	5	13
cold	8	2	1	3	6	10	2	1	3	6
unstabl	6	6	3	3	1	6	6	3	3	1
countri	5	2	4	5	4	5	2	6	6	5
saver	1	1	1	8	9	2	1	1	8	9
dedic	1	4	2	7	6	1	4	2	7	6
tf300t	6	4	2	6	2	8	5	4	10	2
channel	2	1	4	5	8	3	1	5	7	12
fortun	1	4	3	4	8	1	4	3	5	8
confirm	7	4	4	2	3	8	4	4	2	3
fluid	2	1	2	5	10	2	1	3	6	10
pair	2	4	2	6	6	2	4	2	7	6
trick	5	3	2	3	7	5	3	2	3	7
risk	6	3	4	3	4	6	3	4	3	4
tire	3	3	3	4	7	3	3	3	4	7
pleasant	1	0	5	7	7	1	0	6	8	9
tooth	1	0	6	5	8	1	0	6	6	9
concept	2	9	2	2	5	2	9	2	2	6
recoveri	8	4	2	2	4	8	6	2	5	6
verifi	3	2	4	5	6	4	2	4	5	6
bag	2	4	4	4	6	2	6	4	4	6
burn	7	4	6	2	1	9	5	6	2	1
foot	4	4	2	7	3	5	4	2	7	4
patch	3	5	3	2	7	3	5	5	4	8
yeah	1	8	3	1	7	1	8	3	2	11
kickstand	2	2	2	5	9	2	2	3	5	9
drag	3	4	0	6	8	3	5	0	6	10
ultim	2	5	7	5	2	2	5	8	5	2
wash	2	6	6	5	2	2	6	7	6	2
homework	3	0	4	7	7	3	0	4	7	10
loss	5	2	5	5	4	5	2	6	5	4
bundl	2	4	2	9	4	2	4	3	10	4
upset	6	5	5	3	1	8	5	5	3	2
screw	7	6	1	4	3	7	6	1	4	4
degre	1	2	2	8	8	1	2	4	9	8
earphon	1	7	5	4	4	1	8	6	5	4
speedi	1	2	0	7	11	1	2	0	8	11
varieti	3	6	2	2	8	3	6	3	2	8
unbeliev	5	1	2	2	11	5	2	2	2	11
macbook	4	3	4	4	6	4	5	4	6	6
remedi	0	3	6	6	6	0	3	7	6	6
feedback	0	9	4	6	2	0	9	5	6	2
transit	1	1	4	9	6	1	1	4	11	6
cheapli	5	5	5	3	3	6	6	5	3	3
dolphin	2	3	4	7	5	2	3	6	14	5
soft	3	2	4	8	4	4	2	4	11	5
hiccup	0	4	2	8	7	0	5	2	8	7
moder	3	0	3	10	5	3	0	3	11	5
marketplac	2	8	5	3	3	2	16	8	4	3
blown	4	2	2	2	11	4	2	2	3	11
casual	0	5	5	6	5	0	5	5	7	5
till	5	5	2	3	5	5	5	3	3	5
panel	2	4	3	7	5	4	6	3	7	8
sister	2	4	2	5	7	3	4	2	5	7
onoff	5	3	1	6	6	5	3	2	12	6
grip	1	1	0	10	9	1	1	0	11	9
calibr	1	9	5	4	2	1	12	5	7	2
gadget	1	2	9	2	7	1	2	13	2	7
complic	2	4	8	3	4	2	4	8	3	4
scan	5	2	3	5	6	6	2	4	7	6
challeng	2	3	4	9	3	2	3	4	9	3
univers	0	3	1	7	10	0	4	4	7	13
glare	3	4	0	10	5	3	5	0	11	5
encount	5	2	3	4	8	5	2	3	4	8
safari	2	8	4	4	4	2	13	6	6	4
door	2	4	4	10	2	2	4	5	11	2
fastest	0	2	5	5	10	0	2	6	5	11
backup	2	5	5	7	3	4	5	8	7	3
ir	0	2	4	3	13	0	4	11	3	13
layout	2	2	2	7	9	3	2	2	7	10
brilliant	0	3	6	5	8	0	3	7	5	10
doc	1	3	3	8	7	1	4	3	10	8
red	4	6	3	5	4	5	6	4	8	4
interact	1	3	5	5	8	1	3	7	5	8
venu	3	5	3	5	6	5	10	13	6	7
mom	3	1	3	5	10	3	1	4	5	19
began	8	5	4	4	1	13	9	4	4	1
offici	3	10	5	3	1	3	12	5	3	1
critic	4	5	3	4	6	5	5	3	6	6
precis	1	1	2	6	12	1	1	2	6	16
