event	0	5	2	4	9	0	5	2	4	10
suit	1	4	3	6	7	1	4	3	6	8
doubl	4	2	4	5	6	4	2	4	6	6
ultra	1	3	2	2	13	1	3	2	5	15
hey	4	2	6	2	7	4	2	7	2	7
situat	5	3	4	7	2	5	3	5	7	2
crap	6	6	8	0	1	7	7	9	0	1
hot	2	2	4	2	11	4	2	4	2	11
benefit	3	2	5	6	5	3	2	6	6	5
worthless	10	3	4	1	3	10	3	4	1	3
till	6	6	2	2	5	6	6	3	2	6
copi	2	6	2	6	5	3	6	2	7	5
needless	5	6	2	3	5	5	6	2	3	6
dot	4	6	6	3	2	4	6	12	4	2
cnet	2	6	2	3	8	2	6	2	3	9
mediocr	2	2	2	6	9	2	2	2	6	9
sensit	2	3	4	6	6	2	5	4	6	8
combin	3	6	5	2	5	3	6	5	2	5
water	3	1	5	3	9	3	1	5	3	9
chromecast	4	4	8	3	2	4	7	11	4	2
consist	2	7	2	7	3	3	8	2	7	3
awhil	3	5	4	5	4	3	5	4	6	4
headach	8	3	3	5	2	9	3	4	5	2
tabl	1	2	6	7	5	1	2	7	8	6
elimin	2	4	2	7	6	2	4	3	11	6
filter	2	2	5	7	5	2	3	5	7	6
andor	6	2	2	5	7	6	2	2	5	7
smarttv	4	4	6	1	7	6	11	11	2	7
circuit	3	8	2	4	5	3	12	2	4	7
parti	5	6	3	4	4	5	6	3	4	4
logitech	2	4	7	6	3	2	6	9	6	5
paus	3	3	6	4	6	5	3	8	4	9
ir	0	6	5	8	3	0	9	5	10	3
bunch	2	5	3	4	8	2	5	3	4	10
advis	5	8	2	4	3	5	8	2	5	3
dual	0	0	3	8	11	0	0	4	11	11
tint	3	5	2	7	5	3	5	2	9	6
hole	8	3	4	6	1	9	3	4	6	1
core	1	4	1	6	10	1	4	2	9	11
extens	2	4	6	5	5	2	4	7	5	5
nativ	0	2	7	8	5	0	2	11	8	5
earli	3	3	3	4	9	3	4	3	4	11
satur	1	5	3	5	8	1	5	3	5	8
cancel	7	8	1	1	5	11	12	1	1	8
drawback	1	1	8	9	3	1	1	10	9	3
brighter	2	4	5	3	8	3	4	6	3	8
suspect	4	4	3	6	5	4	5	3	6	5
shape	2	2	1	6	11	3	2	1	6	12
paper	11	3	3	2	4	11	3	3	3	4
walk	5	3	4	4	7	5	3	4	4	7
seller	3	6	7	3	4	4	6	8	6	4
reach	6	6	3	3	5	7	6	3	3	5
appreci	2	2	4	6	9	2	2	4	6	9
mark	7	4	3	4	5	7	4	3	4	5
profil	1	0	3	12	7	1	0	3	14	7
cobi	11	5	3	4	0	22	22	3	6	0
convers	1	3	6	6	7	1	3	6	8	9
uniform	2	4	6	6	5	4	4	7	7	7
exit	5	8	3	5	2	7	9	3	5	2
tool	1	5	3	6	8	1	5	3	6	9
finger	4	1	4	6	8	4	2	5	7	8
form	5	2	2	3	11	7	6	2	4	11
practic	5	2	3	4	9	5	2	3	4	9
capacitor	8	10	3	1	1	12	20	4	2	1
horizont	6	5	2	2	8	6	5	2	2	10
altern	2	3	8	7	3	2	3	9	7	3
flicker	4	5	3	6	5	4	9	6	6	6
troubleshoot	7	8	5	2	1	9	9	6	2	1
lan	0	4	3	8	8	0	6	3	9	9
breaker	1	2	6	8	6	1	2	7	8	7
credit	5	4	6	5	3	5	5	11	6	3
favor	3	6	5	5	5	3	6	5	6	5
flashlight	4	4	5	6	5	4	9	8	8	7
smarthub	10	6	6	1	1	21	17	7	1	1
tinni	2	4	4	7	7	2	4	4	7	8
icon	2	3	9	3	7	2	6	9	4	7
object	1	5	4	7	7	2	7	4	11	7
lead	6	8	5	1	3	10	8	5	1	3
backlit	1	2	3	7	11	1	2	3	11	14
fun	1	4	2	7	10	1	6	2	7	10
sweet	0	2	1	6	15	0	2	1	6	16
ipad	6	5	2	6	4	8	6	2	7	4
pleasant	2	2	3	11	6	2	2	3	11	6
terrif	1	1	6	5	11	1	1	6	5	13
onoff	5	5	7	1	6	5	5	7	1	7
son	2	2	5	4	9	3	2	7	4	10
invest	0	4	7	6	7	0	5	7	6	8
kinda	2	2	4	7	9	2	2	4	9	9
sturdi	1	1	2	8	12	1	1	2	8	13
shot	3	9	4	6	2	3	9	4	6	2
moment	4	5	4	8	3	4	6	4	9	3
ota	2	3	3	4	12	2	4	3	4	15
comfort	1	2	1	7	13	2	2	1	7	18
onscreen	1	5	2	8	8	1	7	2	8	8
confirm	11	5	6	1	1	11	6	7	1	2
visual	1	5	5	3	11	1	5	5	4	11
determin	10	5	3	3	4	11	5	3	3	5
edit	6	1	8	5	5	7	1	9	6	6
earlier	8	4	3	7	3	8	4	3	7	3
facebook	3	1	5	5	11	3	1	6	5	12
discov	4	7	5	4	5	4	8	7	4	5
block	4	3	7	7	4	5	3	7	8	4
ridicul	5	7	2	6	5	5	7	2	6	6
lcds	2	5	5	7	6	2	6	5	7	8
tini	2	8	5	4	6	2	9	5	4	6
eas	1	2	7	6	9	1	2	7	6	9
weekend	3	5	6	6	5	5	5	6	8	5
tax	4	0	1	8	12	4	0	1	8	13
engin	2	7	4	6	6	2	7	4	8	6
soundbar	2	2	2	8	11	3	2	3	10	16
desktop	2	0	7	8	8	2	0	9	11	14
pro	2	5	3	5	10	2	5	3	6	12
folk	6	3	4	4	8	6	3	4	7	8
materi	4	5	5	3	7	4	6	5	4	8
clunki	2	7	12	3	1	2	7	12	3	1
factor	0	4	6	5	10	0	4	6	5	11
depart	7	7	3	6	2	11	7	3	7	2
tast	0	3	2	7	12	0	3	2	7	12
min	8	5	4	4	3	9	6	4	5	3
profession	0	8	5	8	5	0	9	5	9	5
visit	8	8	2	5	3	9	9	2	5	3
failur	8	13	3	0	2	10	14	4	0	3
project	0	4	3	11	8	0	4	3	12	8
unaccept	9	10	5	0	2	9	10	5	0	2
describ	2	4	10	1	9	2	4	10	1	10
attract	0	3	9	3	11	0	3	9	3	11
coax	3	2	4	7	10	3	2	4	9	18
modern	2	1	5	8	10	2	2	5	8	10
budget	0	3	3	9	11	0	3	3	11	11
heat	2	3	5	3	13	2	4	6	5	14
premium	5	5	8	4	2	6	5	11	4	3
rear	2	4	1	9	10	2	4	1	11	11
lucki	7	9	3	3	4	7	9	4	3	4
secur	4	6	5	5	6	4	8	5	5	7
imagin	2	5	4	4	11	2	5	4	5	11
playback	6	10	7	2	1	6	14	8	4	1
carri	4	2	4	6	10	4	4	5	8	11
man	5	3	5	2	11	5	3	5	3	11
vudu	2	3	4	8	9	2	4	4	11	15
confus	2	5	5	8	6	2	5	5	11	6
advantag	0	4	7	4	12	0	4	8	4	12
mute	3	3	5	10	6	4	3	7	12	8
began	10	8	2	2	5	10	11	2	3	6
hbo	5	5	6	5	6	5	5	11	5	8
style	2	3	5	7	10	2	5	5	7	10
tilt	3	1	3	11	9	5	2	4	12	9
graphic	2	5	6	5	9	4	6	8	7	12
glitch	4	7	9	4	3	4	9	12	7	3
sad	12	3	6	3	3	14	3	8	4	3
stock	5	2	5	5	10	6	2	6	5	13
costco	5	6	6	5	5	7	12	10	6	5
chat	7	6	6	3	5	10	8	7	4	5
artifact	1	6	6	9	5	1	8	6	9	5
vibrant	0	4	1	4	18	0	5	1	4	20
handi	1	2	5	13	6	1	2	5	13	6
liter	5	5	5	5	6	5	5	5	7	6
scan	3	5	6	8	5	7	12	8	11	5
bang	1	3	4	7	12	1	4	4	7	13
virtual	3	5	5	3	11	4	5	5	4	14
static	5	3	12	6	1	6	4	14	6	1
reboot	8	9	5	4	1	12	13	7	8	1
rock	3	1	2	9	13	3	1	2	9	13
blown	3	3	4	6	12	4	5	4	6	13
gift	7	3	3	4	10	9	4	3	5	10
lc	4	3	4	9	8	4	3	4	11	10
disconnect	5	9	7	3	4	5	12	9	6	4
rich	1	3	3	7	14	1	3	3	7	14
respond	8	6	2	8	4	8	7	3	9	4
mistak	10	8	3	5	2	11	10	3	5	2
dish	5	6	4	5	8	9	8	4	7	8
trust	10	2	3	4	9	10	2	4	5	9
enhanc	2	6	3	5	12	2	7	4	6	14
awar	2	5	10	6	5	2	6	11	7	5
crack	12	5	1	4	6	13	5	1	4	6
pic	3	4	5	4	12	4	4	5	4	16
240hz	2	4	5	1	16	2	4	5	1	19
accur	2	4	2	8	11	2	4	2	8	11
unbeliev	1	1	1	4	20	1	1	1	4	20
morn	3	9	3	4	8	3	10	3	4	8
thick	4	3	3	9	9	4	4	6	9	13
releas	10	5	4	4	5	12	7	4	4	7
glossi	1	5	2	6	14	1	7	2	6	17
kitchen	4	3	6	7	8	4	3	8	8	10
lit	2	3	4	8	11	7	7	5	11	13
solv	3	6	10	5	5	4	6	11	6	5
doubt	6	2	7	5	8	6	2	7	5	9
warn	4	7	8	2	8	4	9	9	2	9
ip	2	5	5	6	11	4	9	6	7	14
processor	2	1	3	6	17	2	1	3	7	17
logo	7	5	6	4	7	10	7	8	4	8
occasion	3	2	9	10	5	3	2	10	11	5
blueray	2	3	7	10	7	2	4	8	16	7
assembl	6	2	4	6	11	8	2	7	8	11
request	13	5	6	3	2	16	6	7	3	3
cabinet	1	3	4	4	17	1	5	4	6	21
blame	9	5	6	8	1	11	5	6	8	1
blank	10	12	2	2	3	13	14	3	2	3
def	2	4	0	7	16	3	4	0	12	19
rma	12	3	1	6	7	13	3	1	6	8
subscrib	10	3	6	6	3	10	4	8	6	3
faulti	14	7	3	3	2	19	7	4	3	3
hesit	1	4	2	8	14	1	6	2	9	14
forev	4	12	9	3	0	4	13	10	3	0
opera	1	7	3	13	5	1	8	4	19	9
occur	7	10	3	5	4	10	13	3	5	4
admit	7	3	7	3	9	9	3	7	3	9
consol	3	6	5	10	4	3	7	7	10	4
bass	0	1	2	9	17	0	1	3	9	19
log	8	9	6	3	3	10	10	6	6	3
max	2	6	6	5	10	3	6	6	5	12
hookup	1	2	5	9	13	1	2	5	12	21
felt	4	5	3	8	10	5	6	3	8	12
loos	4	9	6	6	5	4	9	6	7	6
label	8	5	7	4	6	10	8	11	4	9
viera	5	4	1	5	15	5	5	1	11	16
uninstal	15	7	5	1	2	19	7	5	1	2
crt	1	8	5	5	11	1	9	5	7	14
degre	1	8	8	5	8	1	10	12	6	12
dlp	1	5	3	8	13	1	11	3	15	16
settl	3	2	8	8	9	3	2	8	9	9
joke	13	4	4	5	4	15	4	5	5	4
develop	10	6	5	3	6	11	8	5	6	7
stupid	6	8	9	4	3	7	9	12	4	3
sensor	3	5	3	7	12	3	5	3	10	19
pip	1	3	4	10	12	2	8	4	16	20
expir	14	8	2	4	1	14	8	2	4	1
afford	5	3	2	12	8	5	3	2	16	9
lousi	9	10	5	6	0	10	13	5	7	0
