Doc ID, Source, SentenceIndex,Sentence, ActualSentiment, PredictedSentiment, PredictedTopic, TopicTransitionProbabilty, SentimentTransitionProbabilty
1548,2,0,"the size of this tablet is perfect i think.",0,0,5,1.000000,1.000000
1548,2,1,"i installed launcher pro which allows many options.you can set backgrounds through quickpic and several other options.",0,0,10,0.592858,0.142974
1548,2,2,"i find this is perfect as a e reader and the wifi is flawless 99  of the time.",0,0,10,0.580864,0.137154
1548,2,3,"i enjoy it very much for the price.",0,0,4,0.584037,0.134699
1548,2,4,"i wish a lot more android apps worked on this.",1,1,23,0.623458,0.103050
1548,2,5,"setting a background is a pain getting the resolution right is interesting.",1,1,17,0.634837,0.100838
1561,2,0,"nice display and user friendly.",0,0,0,1.000000,1.000000
1561,2,1,"great price for this.",0,0,8,0.588370,0.094732
1563,2,0,"lightweight  big screen  really fast  except on boot   kindle apps  am azon android store capable.",0,1,19,1.000000,1.000000
1563,2,1,"doesn t recognize jumpdrives  have to use flash storage.",1,1,19,0.561269,0.092680
1563,2,2,"getting android store   different browser took awhile.",1,1,28,0.607690,0.103050
1563,2,3," see youtube ",1,1,28,0.602764,0.100838
1569,2,0,"it has a nice big display and bright backlight.",0,0,0,1.000000,1.000000
1569,2,1,"it s pretty light and sturdy feeling.",0,0,5,0.570898,0.134699
1569,2,2,"is not compatible with google play so many apps are not available for it easily.",1,1,23,0.598119,0.103050
1569,2,3,"the screen resolution is low and the touch response is spotty at times.",1,1,17,0.613798,0.092680
1569,2,4,"can not be updated to android 4.0 can t even seem to get an actual facebook app for it.",1,1,23,0.617503,0.100838
1571,2,0,"lightweight  nice feel  beautiful display  good camera  everything i wanted.",0,0,8,1.000000,1.000000
1571,2,1,"i found the ui to be a bit more sluggish than i expected  even for the low price point.",1,1,22,0.601284,0.140039
1572,2,0,"small with nice assortment of colors to choose from.",0,0,6,1.000000,1.000000
1572,2,1,"it runs most anything google play has to throw so far.",0,0,6,0.561077,0.134699
1572,2,2,"i own an older 10  asus transformer 300 with jellybean 4.2.2 on it as well and this seems to have a slightly different ui  which i like better.",0,0,3,0.589171,0.096825
1572,2,3,"this was a good gift for our 12 year old.",0,0,4,0.571503,0.129165
1572,2,4,"runs youtube without a problem and took a 32gb micro sd easily.",0,0,10,0.605822,0.142974
1572,2,5,"it s a bit thick.",1,1,17,0.584037,0.129165
1572,2,6,"one of our daughters has a 2 year old 7 inch galaxy tab 2 and this is a little thicker than that.",1,1,17,0.624748,0.092680
1572,2,7,"it s still small enough and because it does everything you want... the thickness isn t a huge deal.",1,1,17,0.612689,0.096825
1572,2,8,"the built in sound is a bit lacking but so are most tablets of this size.",1,1,18,0.630910,0.103050
1572,2,9,"get some bluetooth stereo headphones and it kicks.",1,1,18,0.628988,0.100838
1574,2,0,"asus memo pad hd 7 inch 16 gb green tablet is a great tablet for the money.",0,0,4,1.000000,1.000000
1574,2,1,"this tablet has a beautiful display  7 inches  and displays images at 1280 x 800 pixels  800p .",0,0,5,0.563129,0.134699
1574,2,2,"the tablet has 170 degree wide viewing angles.",0,0,5,0.557051,0.098668
1574,2,3,"text looks sharper  colors are more vivid  and games stand out.",0,0,0,0.597832,0.103050
1574,2,4,"memo pa hd 7 has a 5 mp megapixel  autofocus rear camera with 100 picture continuous burst shooting and 1080p video recording.",0,0,6,0.652779,0.156139
1574,2,5,"this tablet also has a 1.2 mp front camera.",0,0,8,0.204821,0.034602
1574,2,6,"two of the programs that i liked that comes with this tablet are mypainter and asus studio.",0,0,11,0.656243,0.147233
1574,2,7,"mypainter allows you to demonstrate your artistic skills  while asus studio lets you manage your photos.",0,0,11,0.162391,0.026173
1574,2,8,"i have listed some more specifications that i considered important for this tablet.",0,0,8,0.604727,0.092680
1574,2,9,"they are as follows     operating system   android 4.1 jelly bean   display   7 inch display   processor   quad core 1.2 ghz   memory   16 gb flash memory  1 gb ram memory   number of usb 2.0 ports   1   battery life 10 hour   weight   10.7 ounces   item dimensions   7.7 x 4.7 x 0.4 inches   wi fi  802.11",0,0,0,0.650269,0.098668
1574,2,10,"b g n   thank you for reading my review  if you have any questions feel free to email me  i would be happy to help you with any questions you have.",0,0,1,0.617986,0.140039
1575,2,0,"great value ",0,0,10,1.000000,1.000000
1575,2,1,"fully capable tablet for everything i wanted  internet  games  apps ",0,0,10,0.607987,0.134699
1575,2,2,"sd card is unintentionally removed if body is flexed too much.",1,0,10,0.609947,0.094732
1576,2,0,"received tablet in 1 business day with free shipping.",0,1,29,1.000000,1.000000
1576,2,1,"impressive.",0,1,29,0.550186,0.129165
1576,2,2,"functions well despite mediocre tech website reviews.",0,1,29,0.604904,0.134699
1576,2,3,"for this price range  both front and rear facing cameras and micro sd slot are big pluses over the google nexus.",0,1,19,0.607021,0.092680
1576,2,4,"when buying for girls  the broader color selection is very important.",0,1,17,0.590818,0.098668
1576,2,5,"there s even a matching carrying case which looks like a little clutch purse.",0,1,17,0.618931,0.092680
1576,2,6,"sure to make a little girl happy.",0,1,29,0.617957,0.131908
1578,2,0,"i loved my nexus 7. i loved how i didn t have to deal with the preloaded stuff you get with devices from bigger brands like asus.",0,0,2,1.000000,1.000000
1578,2,1,"the screen was utterly amazing and the device overall felt high quality than other mobile devices i had used.",0,0,2,0.251458,0.037198
1578,2,2,"asus made it.",1,1,29,0.606639,0.200449
1578,2,3,"i ve bought two different tablets from asus and i cannot stand their service.",1,1,29,0.053657,0.016566
1578,2,4,"both tablets broke on my behalf  but each time  i recieved the worst support.",1,1,29,0.598119,0.132779
1578,2,5,"my first tablet arrived pretty much broken  with a dead micro usb port that caved in on first use  and when i tried to get it fixed  because warranties  i basically got the run around  and just said forget it.",1,1,29,0.663402,0.208307
1578,2,6,"with both tablets  they told me that the price to fix a broken screen  i keep breaking screens  would be higher than the tablet s worth.",1,1,17,0.393143,0.061836
1578,2,7,"like  i understand that i broke them  but the support i got in light of this was just terrible.",1,1,17,0.608229,0.137154
1578,2,8,"i have an asus monitor and an asus mobo and these are pretty much going to be the last asus products i ever have.",1,1,26,0.679742,0.208307
1578,2,9,"anyways  i wouldn t reccomend getting this tablet strictly because asus will end up shortsticking you when something goes wrong.",1,1,26,0.036108,0.029955
1580,2,0,"good speed  great screen  works well.",0,1,20,1.000000,1.000000
1580,2,1,"i have never had one of mine fail or get bricked by an update.",0,1,21,0.601284,0.135586
1582,2,0,"fast  very high resolution  and updates to the latest version of android    see  other thoughts .",0,0,3,1.000000,1.000000
1582,2,1,"none of the issues that a few people have reported...so i suspect that the issues are rare.",1,1,21,0.635953,0.147233
1582,2,2,"people are more likely to post a review to complain than to praise.",1,1,22,0.342249,0.085946
1583,2,0,"awesome screen color and definition very fast cpu  well built",0,0,5,1.000000,1.000000
1583,2,1,"cpu heats up sometimes if i have alot of programs running at the same time",1,1,26,0.341122,0.087612
1587,2,0,"runs android 5.1 direct from google.",0,1,19,1.000000,1.000000
1587,2,1,"it only paid 74 dollars for it.",0,1,26,0.558100,0.096825
1587,2,2,"no hardware issues at all.",0,1,28,0.574603,0.092680
1587,2,3,"32 gb flash.",0,1,19,0.582278,0.096825
1587,2,4,"i knew all this before buying it  hardware is outdated for 2015 standards  but what can you expect for 74 dollars ",1,1,26,0.608298,0.096825
1587,2,5,"only 1gb ram.",1,1,19,0.578965,0.092680
1587,2,6,"flash i o speeds are very slow.",1,1,28,0.668228,0.153404
1587,2,7,"i unlocked the bootloader and flashed chroma rom and franco kernel with f2fs support.",1,1,19,0.214508,0.029742
1587,2,8,"now the tablet is reasonably responsive.",1,1,26,0.607286,0.096825
1587,2,9,"no rear facing camera.",1,1,26,0.635691,0.103050
1587,2,10,"no microsd slot.",1,1,19,0.626384,0.100838
1590,2,0,"very stable  fast loading  excellent display",0,0,0,1.000000,1.000000
1590,2,1,"slow cold boot  not a big deal  but seems to get longer with each os upgrade.",1,1,22,0.610880,0.140039
1591,2,0,"fast  automatic upgrades on android version  32gb  minimal bloatware",0,0,2,1.000000,1.000000
1591,2,1,"hit and miss on quality as other reviewers have indicated.",1,1,29,0.588370,0.100838
1592,2,0,"it was a great machine for the three hours it lasted but",0,0,12,1.000000,1.000000
1592,2,1,"as soon as the battery died it      the bed  it wouldnt start up  i left it charging overnight and it couldn t hold a charge  the usb port wouldnt connect unless it was at some strange angle and even thay angle was dodgey for charging it  it occasionally pops up saying that its charging but i left it like that overnight and it simply did not turn on the next day....",1,1,15,0.622491,0.135586
1593,2,0,"worked for awhile  failed about six weeks after i got it.",0,1,29,1.000000,1.000000
1593,2,1,"asus said they d give me an rma number in january  but itnever came.",1,1,29,0.606709,0.092680
1593,2,2,"to be fair  they probably realized i had this for about six weeks before it failed and decided i wasn t eligible for repair.",1,1,29,0.623458,0.100838
1594,2,0,"this is in reply to scottbilby and i could see no way to do that other than this.",0,1,23,1.000000,1.000000
1594,2,1,"my friend s nexus 7 was doing the exact same thing as yours.",0,1,23,0.592858,0.103050
1594,2,2,"i googled it and the problem is caused by static.",0,1,23,0.574327,0.137154
1594,2,3,"very easy to fix  carefully remove the back of the tablet and unplug the battery  long  flat with small cord at top right .",0,1,15,0.621651,0.142974
1594,2,4,"leave it for a few minutes and then plug back in.",0,1,15,0.597125,0.098668
1594,2,5,"i found quite a few people with the same problem as scottbilby.",1,1,23,0.620225,0.131908
1595,2,0,"bought the 32gb nexus 7  2012  to replace my 8gb   preordered when it was first released .",0,0,3,1.000000,1.000000
1595,2,1,"the old one is still running fine.",0,0,3,0.551342,0.103050
1595,2,2,"now wife is enjoying the old one  and i the new one.",0,0,4,0.600297,0.096825
1595,2,3,"the new unit looked brand new    no blemishes.",0,0,13,0.601284,0.096825
1595,2,4,"i immediately updated it to android 5.0.2.",0,0,3,0.615035,0.092680
1595,2,5,"no problem.",0,0,3,0.616009,0.131908
1596,2,0,"great specs  good reviews  light   looks sharp.",0,0,8,1.000000,1.000000
1596,2,1,"wouldn t boot at all.",1,1,21,0.544195,0.129165
1596,2,2,"battery charge icon came up the first time i plugged it in  using the asus provided charger  and so i left it to charge for several hours.",1,1,15,0.596733,0.096825
1596,2,3,"hit the power button and got only a faint glow from the screen  indicating to me that power was received.",1,1,17,0.625309,0.153404
1596,2,4,"everytime i unplugged the charger  screen went black.",1,1,17,0.307164,0.038755
1596,2,5,"then i saw some weird intermittent colored static.",1,1,17,0.578754,0.098668
1596,2,6,"went online  looked up a zillion repair videos and mentions on forums  some guys  jump started  the dead battery cells but since mine was brand new   i just played it safe.",1,1,29,0.622814,0.103050
1596,2,7,"power button  volume rocker switch  hooked to computer usb  followed the google nexus troubleshooting info   no dice.",1,1,21,0.604245,0.098668
1596,2,8,"i m sure this tablet is will be great if and when i get a working one  but don t buy a refurb wheen it s critically  needed.",1,1,25,0.598765,0.142974
1596,2,9,"luckily i can just plug along with my ipad until i get this resolved.",1,1,15,0.621843,0.134699
1596,2,10,"sucks.",1,1,15,0.609651,0.092680
1596,2,11,"badly.",1,1,15,0.635314,0.131908
1597,2,0,"the tablets made by irulu are junk  they work for a few days and fail.",1,0,9,1.000000,1.000000
1597,2,1,"the old saying applies here  if you buy cheap  you end up paying more in the long run.",1,0,9,0.611516,0.140039
1598,2,0,"beautifully designed thin tablet w  retinal display and quadcore processor.",0,0,5,1.000000,1.000000
1598,2,1,"this model is a step up from most low priced tablets.",0,0,14,0.558100,0.096825
1598,2,2,"7.85 display is easier to navigate with fat fingers.",0,0,5,0.574603,0.096825
1598,2,3,"charges with cellphone charger for convience.",0,0,13,0.569189,0.092680
1598,2,4,"it s a nice unit.",0,0,13,0.589913,0.134699
1598,2,5,"chinese is the defalt language  ",1,1,27,0.597506,0.137154
1598,2,6,"if you don t have a clue like me it is not easy to use till you get it in english.",1,1,20,0.613556,0.096825
1598,2,7,"you can do this by comparing the unit with a smartphone with android and following the smartphone menu. 1 gig of memory  two might be nice.",1,1,19,0.629363,0.137154
1598,2,8,"chinese bloatware that can t be removed  the average user doesn t care or want access to chinese videos  music or games.",1,1,19,0.674593,0.208307
1598,2,9,"there are programs in chinese that cannot be removed or used.",1,1,19,0.061318,0.017818
1598,2,10,"weak wifi.",1,1,24,0.626384,0.097490
1599,2,0,"love it.",0,1,16,1.000000,1.000000
1599,2,1,"no bloatware  so clean.",0,1,16,0.584374,0.142974
1599,2,2,"fluidity makes this a fave thanks to quad core   ssd.",0,1,20,0.592028,0.137154
1599,2,3,"very fast.",0,1,20,0.578017,0.129165
1599,2,4,"great battery life  sturdy  made it through an accidental downpour  internal wet spots gone  no performance issues yet  happened months ago  don t try this at home kids .",0,1,22,0.630368,0.134699
1599,2,5,"more interested in lenovo after first time purchase",0,1,20,0.601941,0.129165
